split,anchor_user_id,negative_user_id,anchor_sample_id,positive_sample_id,negative_sample_id,positive_distance,negative_distance,strategy,effective_strategy,margin,distance
train,s034,s008,s034_s04_r07,s034_s01_r06,s008_s03_r12,0.2433377504348755,0.13566404581069946,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s055,s034_s02_r22,s034_s05_r07,s055_s01_r04,0.2670450210571289,0.1356801986694336,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s05_r27,s034_s01_r32,s008_s04_r20,0.1583704948425293,0.17060643434524536,semi_hard,semi_hard,0.1,cosine
train,s034,s003,s034_s05_r39,s034_s04_r49,s003_s02_r18,0.17044609785079956,0.2343273162841797,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s05_r33,s034_s01_r30,s008_s05_r15,0.18076014518737793,0.1808900237083435,semi_hard,semi_hard,0.1,cosine
train,s034,s035,s034_s02_r11,s034_s03_r02,s035_s02_r18,0.19233083724975586,0.2039123773574829,semi_hard,semi_hard,0.1,cosine
train,s034,s039,s034_s04_r13,s034_s05_r35,s039_s05_r30,0.37698256969451904,0.1089470386505127,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s03_r36,s034_s03_r11,s008_s03_r09,0.29548633098602295,0.07374900579452515,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s039,s034_s04_r29,s034_s03_r33,s039_s01_r36,0.2325345277786255,0.07434099912643433,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s03_r50,s034_s04_r32,s008_s03_r12,0.27432262897491455,0.12636613845825195,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s048,s034_s02_r25,s034_s03_r42,s048_s01_r32,0.10216313600540161,0.13791406154632568,semi_hard,semi_hard,0.1,cosine
train,s034,s018,s034_s04_r25,s034_s03_r47,s018_s05_r40,0.1784677505493164,0.07628947496414185,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s011,s034_s05_r28,s034_s02_r49,s011_s04_r02,0.27987170219421387,0.11989563703536987,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s035,s034_s04_r03,s034_s01_r39,s035_s04_r03,0.20641541481018066,0.07920914888381958,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s035,s034_s04_r03,s034_s04_r45,s035_s04_r03,0.27682703733444214,0.07920914888381958,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s02_r41,s034_s02_r38,s008_s04_r42,0.06436812877655029,0.16198420524597168,semi_hard,semi_hard,0.1,cosine
train,s034,s002,s034_s01_r33,s034_s05_r17,s002_s04_r03,0.1565086841583252,0.16227573156356812,semi_hard,semi_hard,0.1,cosine
train,s034,s035,s034_s01_r28,s034_s04_r28,s035_s04_r03,0.16436481475830078,0.17761516571044922,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s06_r06,s034_s04_r14,s008_s05_r15,0.17131716012954712,0.18325573205947876,semi_hard,semi_hard,0.1,cosine
train,s034,s055,s034_s02_r22,s034_s06_r03,s055_s01_r04,0.20718395709991455,0.1356801986694336,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s03_r34,s034_s03_r13,s018_s05_r13,0.11559253931045532,0.058873772621154785,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s039,s034_s04_r28,s034_s04_r24,s039_s03_r32,0.07069933414459229,0.10114926099777222,semi_hard,semi_hard,0.1,cosine
train,s034,s048,s034_s01_r15,s034_s02_r07,s048_s02_r03,0.12337660789489746,0.16653192043304443,semi_hard,semi_hard,0.1,cosine
train,s034,s018,s034_s04_r09,s034_s05_r28,s018_s03_r12,0.19361037015914917,0.06078159809112549,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s04_r33,s034_s05_r03,s018_s02_r45,0.30832183361053467,0.11983901262283325,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s04_r12,s034_s02_r24,s018_s04_r49,0.11517536640167236,0.1262945532798767,semi_hard,semi_hard,0.1,cosine
train,s034,s032,s034_s05_r25,s034_s05_r26,s032_s02_r45,0.3925625681877136,0.11541509628295898,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s048,s034_s04_r32,s034_s06_r04,s048_s01_r32,0.3108416795730591,0.15050643682479858,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s02_r37,s034_s05_r26,s008_s05_r09,0.25454914569854736,0.10378855466842651,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s048,s034_s01_r32,s034_s02_r14,s048_s03_r07,0.22303712368011475,0.22667467594146729,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s05_r05,s034_s02_r06,s008_s03_r14,0.3036138415336609,0.12751531600952148,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s002,s034_s03_r20,s034_s02_r06,s002_s04_r50,0.3108792304992676,0.16280138492584229,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s002,s034_s02_r49,s034_s05_r33,s002_s04_r12,0.41556060314178467,0.07772648334503174,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s02_r33,s034_s05_r23,s018_s05_r03,0.0961759090423584,0.16317355632781982,semi_hard,semi_hard,0.1,cosine
train,s034,s018,s034_s04_r42,s034_s02_r46,s018_s03_r48,0.27278006076812744,0.10571259260177612,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s035,s034_s04_r21,s034_s04_r01,s035_s01_r41,0.24122416973114014,0.1070142388343811,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s01_r26,s034_s03_r05,s008_s04_r33,0.27044540643692017,0.13561618328094482,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s048,s034_s04_r19,s034_s02_r50,s048_s01_r32,0.33299005031585693,0.09226566553115845,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s032,s034_s04_r36,s034_s02_r21,s032_s02_r45,0.22708332538604736,0.11279898881912231,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s04_r20,s034_s05_r25,s008_s03_r01,0.1570645570755005,0.16916495561599731,semi_hard,semi_hard,0.1,cosine
train,s034,s004,s034_s05_r18,s034_s02_r38,s004_s05_r04,0.273779034614563,0.12755721807479858,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s03_r25,s034_s04_r18,s008_s03_r12,0.22993147373199463,0.10312038660049438,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s02_r43,s034_s04_r33,s008_s03_r12,0.24413079023361206,0.11818772554397583,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s03_r35,s034_s04_r44,s018_s05_r13,0.22383874654769897,0.09187972545623779,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s035,s034_s04_r11,s034_s04_r20,s035_s04_r03,0.17065519094467163,0.17801696062088013,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s02_r14,s034_s03_r24,s008_s04_r33,0.17103779315948486,0.1760275959968567,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s04_r50,s034_s01_r40,s008_s06_r06,0.45083004236221313,0.08001434803009033,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s05_r24,s034_s04_r36,s018_s02_r08,0.20424127578735352,0.13732773065567017,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s03_r36,s034_s04_r12,s008_s03_r09,0.4803253412246704,0.07374900579452515,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s05_r20,s034_s03_r02,s008_s05_r17,0.08707195520401001,0.09747952222824097,semi_hard,semi_hard,0.1,cosine
train,s034,s048,s034_s02_r13,s034_s04_r03,s048_s01_r32,0.38772785663604736,0.10586833953857422,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s027,s034_s06_r01,s034_s05_r40,s027_s04_r12,0.34670913219451904,0.12907475233078003,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s05_r05,s034_s03_r42,s018_s06_r03,0.18072664737701416,0.19727909564971924,semi_hard,semi_hard,0.1,cosine
train,s034,s018,s034_s03_r21,s034_s05_r01,s018_s02_r08,0.20436954498291016,0.07332229614257812,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s039,s034_s04_r18,s034_s04_r19,s039_s01_r36,0.05734670162200928,0.15432405471801758,semi_hard,semi_hard,0.1,cosine
train,s034,s007,s034_s02_r09,s034_s02_r23,s007_s05_r05,0.16339057683944702,0.18676447868347168,semi_hard,semi_hard,0.1,cosine
train,s034,s048,s034_s02_r11,s034_s05_r25,s048_s01_r32,0.21947848796844482,0.1514490842819214,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s048,s034_s04_r10,s034_s02_r09,s048_s01_r05,0.1239466667175293,0.16499203443527222,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s03_r11,s034_s05_r20,s008_s01_r02,0.16111373901367188,0.18194544315338135,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s01_r21,s034_s02_r43,s008_s02_r08,0.34649425745010376,0.1389290690422058,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s02_r08,s034_s04_r33,s008_s02_r06,0.43358075618743896,0.12640154361724854,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s046,s034_s01_r41,s034_s04_r29,s046_s05_r40,0.3684456944465637,0.10570573806762695,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s03_r47,s034_s03_r25,s008_s05_r18,0.10866516828536987,0.15001022815704346,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s02_r38,s034_s02_r11,s008_s05_r09,0.1503356695175171,0.15089821815490723,semi_hard,semi_hard,0.1,cosine
train,s034,s031,s034_s01_r06,s034_s02_r45,s031_s05_r22,0.3297734260559082,0.11001062393188477,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s012,s034_s03_r49,s034_s01_r08,s012_s02_r15,0.3878365159034729,0.13614743947982788,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s04_r09,s034_s03_r47,s018_s03_r12,0.12471699714660645,0.06078159809112549,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s002,s034_s01_r19,s034_s05_r07,s002_s05_r04,0.34937918186187744,0.12107354402542114,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s055,s034_s02_r31,s034_s04_r27,s055_s01_r04,0.14643257856369019,0.18636023998260498,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s03_r05,s034_s03_r49,s008_s01_r02,0.2830016613006592,0.12392592430114746,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s055,s034_s01_r16,s034_s03_r20,s055_s02_r15,0.3431752324104309,0.07931560277938843,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s02_r04,s034_s04_r47,s008_s02_r02,0.4327061176300049,0.06547826528549194,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s018,s034_s05_r34,s034_s02_r28,s018_s05_r03,0.10840225219726562,0.1754423975944519,semi_hard,semi_hard,0.1,cosine
train,s034,s008,s034_s04_r46,s034_s02_r08,s008_s01_r30,0.20368313789367676,0.23162811994552612,semi_hard,semi_hard,0.1,cosine
train,s034,s027,s034_s01_r42,s034_s05_r04,s027_s04_r43,0.2162383794784546,0.23496198654174805,semi_hard,semi_hard,0.1,cosine
train,s034,s039,s034_s02_r01,s034_s02_r36,s039_s01_r40,0.3430870771408081,0.11598801612854004,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s008,s034_s03_r42,s034_s04_r12,s008_s04_r27,0.1402263641357422,0.15081638097763062,semi_hard,semi_hard,0.1,cosine
train,s034,s011,s034_s02_r15,s034_s05_r35,s011_s04_r11,0.1437227725982666,0.17910653352737427,semi_hard,semi_hard,0.1,cosine
train,s034,s004,s034_s01_r02,s034_s02_r38,s004_s03_r01,0.3632323741912842,0.07964551448822021,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s034,s055,s034_s04_r31,s034_s02_r19,s055_s01_r03,0.178830087184906,0.11185795068740845,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r41,s035_s04_r20,s039_s01_r06,0.21032488346099854,0.11396664381027222,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s005,s035_s02_r32,s035_s02_r08,s005_s04_r41,0.5245592594146729,0.18550258874893188,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s005,s035_s05_r46,s035_s01_r43,s005_s04_r02,0.09907752275466919,0.19696271419525146,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r41,s035_s03_r45,s039_s01_r06,0.2551097869873047,0.11396664381027222,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r37,s035_s02_r06,s039_s03_r04,0.17820537090301514,0.19895219802856445,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r17,s035_s04_r47,s039_s03_r07,0.09547591209411621,0.1511039137840271,semi_hard,semi_hard,0.1,cosine
train,s035,s016,s035_s05_r40,s035_s01_r12,s016_s04_r01,0.44861042499542236,0.21036994457244873,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s03_r13,s035_s04_r18,s039_s01_r04,0.4611435532569885,0.19617199897766113,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s04_r26,s035_s04_r17,s031_s04_r32,0.06560969352722168,0.13595253229141235,semi_hard,semi_hard,0.1,cosine
train,s035,s034,s035_s05_r09,s035_s04_r29,s034_s04_r03,0.1912638545036316,0.21746891736984253,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r10,s035_s04_r07,s039_s01_r20,0.17809820175170898,0.07611393928527832,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s01_r20,s035_s02_r03,s039_s01_r05,0.13522100448608398,0.1803911328315735,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r01,s035_s04_r43,s039_s02_r08,0.45956742763519287,0.1627289056777954,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r25,s035_s05_r20,s039_s06_r02,0.23756778240203857,0.17146766185760498,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s022,s035_s03_r25,s035_s05_r01,s022_s04_r35,0.5359413027763367,0.15672320127487183,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s05_r46,s035_s04_r04,s039_s03_r07,0.3661031723022461,0.1164892315864563,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s002,s035_s05_r36,s035_s04_r02,s002_s02_r10,0.21586936712265015,0.22669768333435059,semi_hard,semi_hard,0.1,cosine
train,s035,s051,s035_s05_r26,s035_s03_r37,s051_s03_r06,0.19352257251739502,0.2638928294181824,semi_hard,semi_hard,0.1,cosine
train,s035,s005,s035_s04_r13,s035_s02_r33,s005_s04_r18,0.20655345916748047,0.28148144483566284,semi_hard,semi_hard,0.1,cosine
train,s035,s028,s035_s03_r12,s035_s05_r02,s028_s04_r48,0.2877572178840637,0.2947390675544739,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s04_r37,s035_s04_r02,s039_s03_r06,0.1944916844367981,0.19755947589874268,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s01_r29,s035_s01_r02,s039_s05_r30,0.08659708499908447,0.17723113298416138,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s01_r18,s035_s05_r18,s039_s01_r08,0.34231966733932495,0.11470174789428711,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s028,s035_s03_r35,s035_s04_r50,s028_s04_r48,0.5383910536766052,0.17648112773895264,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r11,s035_s04_r07,s039_s02_r06,0.26612627506256104,0.12120568752288818,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s005,s035_s02_r44,s035_s05_r30,s005_s04_r02,0.05991083383560181,0.1585303544998169,semi_hard,semi_hard,0.1,cosine
train,s035,s051,s035_s01_r49,s035_s03_r44,s051_s03_r29,0.5630059242248535,0.19425463676452637,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s050,s035_s04_r46,s035_s05_r43,s050_s01_r34,0.3816773295402527,0.20776349306106567,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r06,s035_s02_r12,s039_s05_r30,0.10072290897369385,0.15589755773544312,semi_hard,semi_hard,0.1,cosine
train,s035,s031,s035_s03_r43,s035_s02_r31,s031_s04_r32,0.270759642124176,0.18676787614822388,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s002,s035_s02_r13,s035_s03_r08,s002_s05_r13,0.04381924867630005,0.16372567415237427,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s035,s026,s035_s04_r04,s035_s06_r05,s026_s01_r11,0.35743051767349243,0.12975472211837769,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s002,s035_s05_r07,s035_s05_r13,s002_s05_r49,0.33101022243499756,0.2528110146522522,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s01_r41,s035_s04_r14,s039_s05_r30,0.38355743885040283,0.09098637104034424,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s019,s035_s05_r06,s035_s02_r08,s019_s03_r39,0.3657890558242798,0.16828572750091553,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s03_r08,s035_s03_r26,s039_s03_r40,0.2010137438774109,0.21678465604782104,semi_hard,semi_hard,0.1,cosine
train,s035,s002,s035_s01_r31,s035_s03_r39,s002_s05_r13,0.14479339122772217,0.2328333854675293,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r21,s035_s01_r15,s039_s02_r05,0.13699471950531006,0.1797458529472351,semi_hard,semi_hard,0.1,cosine
train,s035,s050,s035_s03_r41,s035_s06_r01,s050_s01_r34,0.23643040657043457,0.24299132823944092,semi_hard,semi_hard,0.1,cosine
train,s035,s031,s035_s03_r44,s035_s01_r15,s031_s01_r30,0.47947001457214355,0.1657339334487915,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s04_r35,s035_s01_r42,s039_s02_r06,0.14505136013031006,0.16650891304016113,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s01_r38,s035_s03_r11,s039_s02_r18,0.2815699577331543,0.09973382949829102,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s05_r36,s035_s02_r23,s031_s03_r11,0.11802029609680176,0.21619075536727905,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s01_r11,s035_s04_r10,s039_s02_r06,0.3699178695678711,0.10382354259490967,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r21,s035_s02_r49,s039_s05_r15,0.0690927505493164,0.160253643989563,semi_hard,semi_hard,0.1,cosine
train,s035,s050,s035_s02_r26,s035_s02_r47,s050_s02_r13,0.21951830387115479,0.2196420431137085,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r09,s035_s03_r16,s039_s03_r33,0.3561853766441345,0.12897253036499023,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s03_r29,s035_s04_r03,s031_s03_r12,0.3457965850830078,0.16530025005340576,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r08,s035_s04_r07,s039_s01_r08,0.2285814881324768,0.11400371789932251,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s051,s035_s03_r22,s035_s03_r25,s051_s02_r02,0.23663389682769775,0.23726707696914673,semi_hard,semi_hard,0.1,cosine
train,s035,s002,s035_s02_r40,s035_s05_r35,s002_s05_r13,0.16874802112579346,0.1933557391166687,semi_hard,semi_hard,0.1,cosine
train,s035,s031,s035_s01_r45,s035_s03_r07,s031_s03_r05,0.20143914222717285,0.2175191044807434,semi_hard,semi_hard,0.1,cosine
train,s035,s004,s035_s02_r43,s035_s03_r07,s004_s02_r05,0.241044819355011,0.2724805474281311,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s01_r21,s035_s05_r38,s039_s01_r05,0.08773285150527954,0.16539674997329712,semi_hard,semi_hard,0.1,cosine
train,s035,s028,s035_s06_r03,s035_s04_r50,s028_s01_r01,0.4671279788017273,0.19912469387054443,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s002,s035_s04_r41,s035_s05_r40,s002_s05_r13,0.2590944766998291,0.1270456314086914,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s013,s035_s05_r10,s035_s02_r25,s013_s01_r23,0.28948408365249634,0.15735596418380737,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s019,s035_s01_r05,s035_s04_r45,s019_s01_r10,0.4727686643600464,0.14867204427719116,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s03_r16,s035_s02_r38,s031_s03_r06,0.17089229822158813,0.1868799924850464,semi_hard,semi_hard,0.1,cosine
train,s035,s019,s035_s06_r04,s035_s01_r06,s019_s04_r20,0.18321549892425537,0.1929454803466797,semi_hard,semi_hard,0.1,cosine
train,s035,s017,s035_s04_r26,s035_s05_r31,s017_s04_r28,0.10605168342590332,0.18573158979415894,semi_hard,semi_hard,0.1,cosine
train,s035,s051,s035_s05_r12,s035_s05_r50,s051_s03_r16,0.22420823574066162,0.23886990547180176,semi_hard,semi_hard,0.1,cosine
train,s035,s013,s035_s05_r10,s035_s03_r44,s013_s01_r23,0.37621843814849854,0.15735596418380737,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s005,s035_s04_r23,s035_s01_r06,s005_s04_r50,0.14176636934280396,0.19816505908966064,semi_hard,semi_hard,0.1,cosine
train,s035,s031,s035_s05_r12,s035_s04_r40,s031_s04_r32,0.10556501150131226,0.15474694967269897,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s05_r19,s035_s01_r43,s039_s01_r06,0.1819244623184204,0.19858205318450928,semi_hard,semi_hard,0.1,cosine
train,s035,s051,s035_s03_r47,s035_s03_r31,s051_s03_r16,0.13316023349761963,0.23106515407562256,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s01_r44,s035_s02_r39,s039_s01_r08,0.24109792709350586,0.07434582710266113,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s002,s035_s04_r07,s035_s04_r43,s002_s05_r49,0.317427396774292,0.16516143083572388,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s016,s035_s05_r40,s035_s02_r37,s016_s04_r01,0.41709303855895996,0.21036994457244873,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s01_r30,s035_s01_r07,s039_s01_r05,0.06065654754638672,0.11132079362869263,semi_hard,semi_hard,0.1,cosine
train,s035,s026,s035_s04_r04,s035_s05_r09,s026_s01_r11,0.3191181421279907,0.12975472211837769,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s01_r14,s035_s05_r42,s031_s03_r06,0.14719045162200928,0.20128870010375977,semi_hard,semi_hard,0.1,cosine
train,s035,s050,s035_s04_r28,s035_s04_r10,s050_s02_r01,0.18678069114685059,0.19710522890090942,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s03_r11,s035_s01_r28,s039_s03_r07,0.27560675144195557,0.16136401891708374,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s03_r42,s035_s05_r05,s031_s04_r32,0.13092517852783203,0.21310073137283325,semi_hard,semi_hard,0.1,cosine
train,s035,s005,s035_s04_r16,s035_s01_r11,s005_s05_r10,0.21470195055007935,0.22441232204437256,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r05,s035_s04_r50,s039_s03_r33,0.34613871574401855,0.06504708528518677,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s06_r01,s035_s03_r30,s039_s01_r06,0.18160152435302734,0.24391353130340576,semi_hard,semi_hard,0.1,cosine
train,s035,s031,s035_s05_r38,s035_s01_r45,s031_s04_r32,0.1091388463973999,0.15008771419525146,semi_hard,semi_hard,0.1,cosine
train,s035,s031,s035_s03_r23,s035_s02_r35,s031_s04_r32,0.40395236015319824,0.17014646530151367,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s05_r23,s035_s05_r50,s031_s04_r32,0.26864486932754517,0.28586941957473755,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r10,s035_s01_r15,s039_s01_r20,0.1456364393234253,0.07611393928527832,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r09,s035_s05_r19,s039_s03_r33,0.3062254786491394,0.12897253036499023,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s05_r15,s035_s04_r33,s039_s03_r07,0.29779255390167236,0.14320921897888184,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s01_r10,s035_s03_r45,s039_s01_r08,0.2658020257949829,0.09179824590682983,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s005,s035_s02_r32,s035_s04_r41,s005_s04_r41,0.4067955017089844,0.18550258874893188,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s046,s035_s02_r35,s035_s02_r17,s046_s05_r26,0.23588311672210693,0.1313071846961975,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s05_r13,s035_s01_r20,s031_s04_r32,0.3341093063354492,0.1515398621559143,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s04_r48,s035_s03_r24,s039_s03_r41,0.1685585379600525,0.175445556640625,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s02_r21,s035_s04_r47,s039_s06_r04,0.10382217168807983,0.17508089542388916,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s01_r38,s035_s01_r23,s039_s03_r38,0.09889966249465942,0.126365065574646,semi_hard,semi_hard,0.1,cosine
train,s035,s034,s035_s02_r06,s035_s04_r16,s034_s04_r03,0.28393906354904175,0.12599974870681763,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s02_r41,s035_s01_r17,s039_s04_r08,0.20575445890426636,0.2094225287437439,semi_hard,semi_hard,0.1,cosine
train,s035,s039,s035_s03_r08,s035_s02_r34,s039_s03_r07,0.26254940032958984,0.15296834707260132,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s046,s035_s02_r29,s035_s04_r01,s046_s05_r26,0.28621286153793335,0.10737472772598267,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s01_r20,s035_s02_r28,s039_s01_r08,0.28955328464508057,0.1297680139541626,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s028,s035_s06_r03,s035_s03_r25,s028_s01_r01,0.37467527389526367,0.19912469387054443,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s031,s035_s03_r28,s035_s01_r33,s031_s04_r32,0.2657981514930725,0.14700239896774292,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s035,s039,s035_s03_r06,s035_s04_r07,s039_s03_r07,0.20274460315704346,0.09729546308517456,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s036,s043,s036_s02_r29,s036_s04_r38,s043_s01_r35,0.14775675535202026,0.15400099754333496,semi_hard,semi_hard,0.1,cosine
